"Collection Name","Title#1","Other Title#2","Other Title#3","Other Title#4","Name Part#1","Name Display Form#1","Name Role Term Text#1","Name Type#1","Name Authority#1","Name Part#2","Name Display Form#2","Name Type#2","Name Authority#2","Type of Resource#1","Type of Resource Authority#1","Genre#1","Genre Authority#1","Place Term#1","Place Term Authority#1","Publisher#1","Date Issued#1","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Form#1","Form Authority#1","Internet Media Type#1","Internet Media Type Authority#1","Extent#1","Digital Origin#1","Form#2","Form Authority#2","Note#1","Subject Topic#1","Subject Authority#1","Subject Geographic#1","Subject Geographic Authority#1","Subject Topic#2","Subject Authority#2","Subject Geographic#2","Subject Geographic Authority#2","Subject Geographic#3","Subject Geographic Authority#3","Subject Geographic#4","Subject Geographic Authority#4","Related Item#1","Related Item Type#1","Related Item Identifier#1","Related Item Identifier URI#1","Related Item#2","Related Item Type#2","Related Item Identifier#2","Related Item Identifier URI#2","Identifier#1","Bibliographic Number#1","Identifier ARK#1","Physical Location#1","Shelf Locator#1","Rights#1","Rights Authority#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1938","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1938.pdf","b15803831","https://ark.colorado.edu/ark:/47540/f81p2820p6dw","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","107","4567","narv_dir_Polks_CO_SPGS_1938.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~107~300529"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1942","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","Polk's Colorado Springs (El Paso County, Colo.) city directory","constituent","narv_dir_Polks_CO_SPGS_1942_part2.pdf","","","","","","narv_dir_Polks_CO_SPGS_1942_part1.pdf","b15803831","https://ark.colorado.edu/ark:/47540/b2269r51m0pm","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","108","4567","narv_dir_Polks_CO_SPGS_1942_part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~108~300531"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1942","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","Polk's Colorado Springs (El Paso County, Colo.) city directory","constituent","narv_dir_Polks_CO_SPGS_1942_part1.pdf","https://ark.colorado.edu/ark:/47540/b2269r51m0pm","","","","","narv_dir_Polks_CO_SPGS_1942_part2.pdf","b15803831","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","142","4932","narv_dir_Polks_CO_SPGS_1942_part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~142~300533"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1943","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1943.pdf","b15803831","https://ark.colorado.edu/ark:/47540/nz3r1p39k9wv","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","109","4567","narv_dir_Polks_CO_SPGS_1943.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~109~300511"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1948","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1948.pdf","b15803831","https://ark.colorado.edu/ark:/47540/bb54507817sj","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","110","4567","narv_dir_Polks_CO_SPGS_1948.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~110~300527"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1956","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1956.pdf","b15803831","https://ark.colorado.edu/ark:/47540/t40z3t04k7fh","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","111","4567","narv_dir_Polks_CO_SPGS_1956.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~111~300525"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1957","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1957.pdf","b15803831","https://ark.colorado.edu/ark:/47540/2p9s5007336d","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","112","4567","narv_dir_Polks_CO_SPGS_1957.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~112~300509"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1959","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1959.pdf","b15803831","https://ark.colorado.edu/ark:/47540/d04m5w56m0r1","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","113","4567","narv_dir_Polks_CO_SPGS_1959.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~113~300604"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1960","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1960.pdf","b15803831","https://ark.colorado.edu/ark:/47540/0k3p6h89d8x2","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","114","4567","narv_dir_Polks_CO_SPGS_1960.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~114~300606"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1961","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1961.pdf","b15803831","https://ark.colorado.edu/ark:/47540/4q5d1709p610","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","115","4567","narv_dir_Polks_CO_SPGS_1961.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~115~300608"
"Colorado Directories","Polk's Colorado Springs (El Paso County, Colo.) city directory","Directory of Colorado Springs, Colorado City and Manitou","Polk's Colorado Springs (Colorado City and Manitou) city directory","Colorado Springs, Colorado City, and Manitou city directory","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Colorado Springs (Colo.)","http://id.loc.gov/authorities/names/n79084870","R.L. Polk & Co.","1962","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Colorado City (Pueblo, Colorado, United States, North America) (populated place)","GNIS: 204804","Cities and towns","http://id.worldcat.org/fast/861748","Colorado Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 204797","Manitou Springs (El Paso, Colorado, United States, North America) (populated place)","GNIS: 193457","El Paso County (Colorado, United States, North America) (civil)","GNIS: 198135","","","","","","","","","narv_dir_Polks_CO_SPGS_1962.pdf","b15803831","https://ark.colorado.edu/ark:/47540/k52f5p91k7s3","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.C7 .C64","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","100","4567","narv_dir_Polks_CO_SPGS_1962.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~100~300610"
"Colorado Directories","Polk's Leadville (Lake County, Colo.) city directory","Leadville city directory","","","","","","","","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Kansas City (Mo.)","http://id.loc.gov/authorities/names/n79045171","R.L. Polk & Co.","1967","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","city directories","http://vocab.getty.edu/page/aat/300026241","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Directories","http://id.worldcat.org/fast/894589","Leadville (Lake, Colorado, United States, North America) (populated place)","GNIS: 204683","Cities and towns","http://id.worldcat.org/fast/861748","Lake County (Colorado, United States, North America) (civil)","GNIS: 198149","","","","","","","","","","","","","narv_dir_LeadvilleBus_1967_new_ocr.pdf","b16053308","https://ark.colorado.edu/ark:/47540/q19f2197j3q4","University of Colorado Boulder Libraries Rare and Distinctive Collections","F784.L4 P65","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","91","4567","narv_dir_LeadvilleBus_1967_new_ocr.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~91~157564"
"Colorado Directories","Wyoming state business directory: with live stock department, wool growers' department, classified department","","","","Gazetteer Publishing Co. (Denver, Colo.)","Gazetteer Publishing Co. (Denver, Colo.)","","corporate","local","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetteer Pub. Co.","1916","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","","","Industries","http://id.worldcat.org/fast/971852","Wyoming (United States, North America) (first order administrative division)","http://id.loc.gov/authorities/names/n79022108","Wyoming (United States, North America) (first order administrative division)","http://id.loc.gov/authorities/names/n79022108","","","Wyoming state business directory: with live stock department, wool growers' department, classified department","constituent","narv_dir_wyoming_1916_new_ocr_Part1.pdf","https://ark.colorado.edu/ark:/47540/zf328c97b17g","","","","","narv_dir_wyoming_1916_new_ocr_Part2.pdf","b16086508","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F759.7 .W85","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","139","4932","narv_dir_wyoming_1916_new_ocr_Part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~139~157632"
"Colorado Directories","Wyoming state business directory: with live stock department, wool growers' department, classified department","","","","Gazetteer Publishing Co. (Denver, Colo.)","Gazetteer Publishing Co. (Denver, Colo.)","","corporate","local","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetteer Pub. Co.","1916","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","","","Industries","http://id.worldcat.org/fast/971852","Wyoming (United States, North America) (first order administrative division)","http://id.loc.gov/authorities/names/n79022108","Wyoming (United States, North America) (first order administrative division)","http://id.loc.gov/authorities/names/n79022108","","","Wyoming state business directory: with live stock department, wool growers' department, classified department","constituent","narv_dir_wyoming_1916_new_ocr_Part2.pdf","","","","","","narv_dir_wyoming_1916_new_ocr_Part1.pdf","b16086508","https://ark.colorado.edu/ark:/47540/zf328c97b17g","University of Colorado Boulder Libraries Rare and Distinctive Collections","F759.7 .W85","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","70","4567","narv_dir_wyoming_1916_new_ocr_Part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~70~157634"
"Colorado Directories","Wyoming state business directory: with live stock department, wool growers' department, classified department","","","","Gazetteer Publishing Co. (Denver, Colo.)","Gazetteer Publishing Co. (Denver, Colo.)","","corporate","local","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetteer Pub. Co.","1917","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","","","Industries","http://id.worldcat.org/fast/971852","Wyoming (United States, North America) (first order administrative division)","http://id.loc.gov/authorities/names/n79022108","Wyoming (United States, North America) (first order administrative division)","http://id.loc.gov/authorities/names/n79022108","","","Wyoming state business directory: with live stock department, wool growers' department, classified department","constituent","narv_dir_wyoming_1917_new_ocr_Part1.pdf","https://ark.colorado.edu/ark:/47540/z68p1b79p0s9","","","","","narv_dir_wyoming_1917_new_ocr_Part2.pdf","b16086508","","University of Colorado Boulder Libraries Rare and Distinctive Collections","F759.7 .W85","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","138","4932","narv_dir_wyoming_1917_new_ocr_Part2.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~138~157628"
"Colorado Directories","Wyoming state business directory: with live stock department, wool growers' department, classified department","","","","Gazetteer Publishing Co. (Denver, Colo.)","Gazetteer Publishing Co. (Denver, Colo.)","","corporate","local","","","","","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","Reference works","http://id.loc.gov/authorities/genreForms/gf2014026165","Denver (Colo.)","http://id.loc.gov/authorities/names/n79055157","Gazetteer Pub. Co.","1917","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","commercial directories","http://vocab.getty.edu/page/aat/300026260","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 volume","reformatted digital","","","","Business--Directories","http://id.worldcat.org/fast/842318","","","Industries","http://id.worldcat.org/fast/971852","Wyoming (United States, North America) (first order administrative division)","http://id.loc.gov/authorities/names/n79022108","Wyoming (United States, North America) (first order administrative division)","http://id.loc.gov/authorities/names/n79022108","","","Wyoming state business directory: with live stock department, wool growers' department, classified department","constituent","narv_dir_wyoming_1917_new_ocr_Part2.pdf","","","","","","narv_dir_wyoming_1917_new_ocr_Part1.pdf","b16086508","https://ark.colorado.edu/ark:/47540/z68p1b79p0s9","University of Colorado Boulder Libraries Rare and Distinctive Collections","F759.7 .W85","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","69","4567","narv_dir_wyoming_1917_new_ocr_Part1.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~3~3~69~157630"
